Total Revenue,Total Cost
3785277.6,2279911.14
652401.6,213964.8
326102.7,226113.3
383026.4,125619.2
984269.37,850821.77
49130.76,31375.68
1110723.28,693636.42
272324.36,188824.44
350570.24,114974.72
498051.28,311028.42
42619.44,31610.56
1664730.1,947771.23
1683571.6,1051374.9
950858.32,561219.96
1087663.84,356715.52
477740.06,281973.93
3293695.23,2847134.83
3626574,2184322.35
3888663.13,2924280.26
400729.76,131425.28
909172.95,785906.95
2427824.91,1825727.82
3269818.8,1969445.07
3324427.05,2679920.8
46220.82,34281.68
1542544.3,878207.89
103363.05,89349.05
222959.44,154595.76
386749.2,241521.3
425404.65,294967.35
1438676.82,918761.76
778808.94,673217.74
1091099.58,696793.44
871202.85,753084.85
224016.24,180586.24
1197662.44,706889.82
1831123.44,1143519.66
517093.62,330224.16
678604.19,470531.01
897245.44,529576.32
1052191.68,671946.24
1146717.76,716114.64
1327535.02,783543.81
142828.96,46842.88
1061472.3,855684.8
299482,180381.05
1357620,772926
1042312.64,341841.92
1376133,783465.9
594994.4,412557.6
358911.8,240459.56
2458353.03,2125048.63
350465.7,234800.94
1477589.46,872109.63
2982141.2,1796173.93
845481.28,499023.84
84277.89,62508.36
320190.4,105011.2
459553.25,307886.15
1617104.37,1397856.77
1069330.46,631145.13
536671.3,305539.99
618490.74,534635.54
1576098.72,984259.08
59935.92,44454.08
1662668.49,1437243.29
1538430.3,875865.69
73007.25,54149
430597.7,254149.35
978453.6,589332.54
144010.75,96482.65
2668007.37,2150761.12
149167.2,48921.6
433524.84,255877.02
1507028.4,907698.51
33111.84,10859.52
4976606.69,3742415.38
150824.74,89020.47
1761041.6,1060693.24
1143524.76,921829.76
4137788.34,3335595.84
894948.4,539036.51
22975.2,14347.8
307958.64,213532.56
1485605.6,894795.34
12418.23,9210.52
329540.25,220781.55
134936.23,93562.17
800584.4,455792.12
452637.76,148449.28
4330903.2,2608546.98
58763.87,40745.73
1328531.61,1148408.81
884048.52,564567.36
1093874.8,683114.7
958660.14,612215.52
2733425.31,2362826.51
174738.72,57308.16
441015.08,305791.32
1542429.84,1333306.64
5989829.58,4828582.08
750644.32,246184.96
1758529.3,1001173.39
1243679.58,794233.44
4307754.15,3472610.4
1765516.48,1102548.72
1382222.22,882708.96
1296822.4,809853.6
442037.6,144972.8
4714644.85,3545419.7
571061.36,356622.54
1502855.3,887022.15
555764,385356
1134971.2,683604.68
518314.26,331003.68
1912047.2,1194055.8
83942.4,50559.36
3734570.28,3228235.88
3311414.61,2862451.81
1572171.2,946934.68
6370617.91,4790713.82
289998.08,181101.12
8471.64,6283.36
696500.2,396534.46
89215.77,71919.52
225862,151320.4
73567.05,54564.2
103108.85,69079.67
597936.68,414597.72
776154.28,458105.34
624509.94,398821.92
1345070.32,839983.98
983056.86,580224.33
594994.4,412557.6
996616.5,567397.95
3369213.54,2912414.34
125600.15,84148.13
322707.45,216203.79
839935.12,495750.36
3767706.26,2833320.52
116465.25,80754.75
5802932.31,4677918.56
820635.56,617119.12
288997.28,200385.12
3386511.03,2927366.63
5812049.25,4685268
3157846.65,2729704.65
4673212.11,3514262.22
368496.7,246881.14
549873.12,343390.68
1454850.3,929090.4
337480.16,210753.24
1225149.2,697507.16
319646.03,221636.37
553744.4,315260.12
200528.8,65766.4
3456940.4,2082150.31
88709.64,65795.36
349099.96,206047.38
592206.64,349534.92
5817258.93,4689467.68
39727.14,29465.36
545015.76,348055.68
406320.54,259482.72
1109702.16,692998.74
379529.44,124472.32
293106.18,187182.24
1520069.67,1313978.07
4135912,2491101.8
507256.2,288793.26
214622.98,148815.42
834076.53,720992.13
4190562,2524018.05
4264774.29,3437963.04
437200,263330
1354445.6,815796.34
326.55,242.2
49158.2,32934.44
111744.75,74865.45
186180.94,129094.26
2582810.58,2232632.18
188741.46,120533.28
511325.84,319318.26
993325.3,565524.19
29473.47,21860.28
1606535.07,1295076.32
574375.68,188375.04
925397.7,590973.6
4315687.66,3245403.32
1755.65,1176.23
3247958.8,1956278.57
331098.16,206767.74
340032.96,212347.44
6029553.39,4860604.64
2560810.64,1925733.28
277013.1,185590.02
1304905.77,1127986.17
50820.51,37693.24
6368182.59,5133583.84
546509.28,179235.84
65813.82,48813.68
319809.49,221749.71
47566.86,32981.94
2737902.19,2058906.38
5698338.29,4285158.58
6661983.63,5009821.26
1011329.13,815262.88
2154818.48,1345664.22
308716,101248
975651.84,319979.52
3499786,2107956.65
510074.94,325741.92
249539.55,167183.61
1557718.56,972780.84
1340475.28,837114.42
1737343.02,1501793.42
10673.52,7916.48
556090.92,385582.68
3761231.6,2265427.99
2656427.2,1599993.08
1478326.48,923201.22
968272.68,618354.24
514652.34,328665.12
1156418.4,722172.6
2938259.52,2368619.52
1992.9,1335.18
750888.44,443192.82
738563.64,435918.42
286422.88,93936.64
817406.56,510462.84
919919.04,301701.12
335850.8,198227.4
2373558.8,1429618.57
743030.61,598979.36
6068625.99,4892102.24
873962.8,526396.67
1258785,803880
85546.77,63449.48
1218418.32,1053224.72
4181818,2518751.45
1315451.5,748918.45
123417.45,82685.79
1939856.4,1168395.21
124381.11,100267.36
1065114.6,606395.58
4394365.08,3542430.08
1014227.68,332631.04
85714.71,63574.04
2529824.8,1579852.2
1424061.1,810752.53
1777803.3,1433140.8
204135.04,66949.12
2581228.8,1554700.32
1735696.6,988174.18
15097.88,8911.14
546296.76,322437.78
5662919.98,4258523.96
4414591.62,3319779.24
731738.88,239984.64
1960732.4,1116292.52
447059.4,285499.2
1386212.3,789204.29
371913.1,249170.02
2247208,1353516.2
699731.88,446859.84
1750843.5,1513463.5
1817770.9,1034901.07
1450500.96,905824.44
415377.3,278289.66
1814817.2,1093082.83
770762.18,454922.79
528874.83,366711.57
6969.51,5169.24
316593.3,186861.15
421467.28,263202.42
26301.27,19507.48
1208898.9,688255.47
653097.5,371824.25
630413.52,372085.56
354.54,262.96
772920.61,535928.19
430580.76,274975.68
4974593.19,4010169.44
376141.76,123361.28
1398554.3,796230.89
515716.3,357587.7
621474.92,430918.68
395827.9,265192.18
351444.48,115261.44
978165.28,320803.84
2374104,1482606
10490.7,5972.61
439305.6,144076.8
3944378.97,3179682.72
381498,255591.6
598060.92,352990.26
696967.44,411367.32
139503,93462.6
3854387.04,3331807.84
1313926.16,820534.74
4371.2,1433.6
757050.84,446830.02
2016712,1259418
1410881.48,832736.94
2570736,1548380.4
1861246.48,1162331.22
6445464.15,4846998.3
799685.88,644650.88
1122683.64,716963.52
1107283.1,630403.13
6471526.68,4866597.36
545139.1,377988.9
2498170.08,1560084.12
687220.32,438869.76
31050.24,23029.76
37817.65,25336.63
1293268.08,825901.44
6488656.44,5230701.44
3936778.57,2960463.14
1360861.02,869067.36
3687318.6,3187390.6
3094064.4,1863586.41
685426.8,428042.7
978435.06,577496.43
3836929.32,3093064.32
237789.2,135379.16
6029800.21,4534418.42
1282434.9,818983.2
428510.39,297120.81
613955.76,425705.04
23604.48,7741.44
255274.32,205784.32
324604.42,191589.51
222614.22,142164.96
665742.42,575480.82
1174861.56,693432.18
273881.1,174904.8
1708955.6,972949.88
1732199.7,986183.31
826831.02,528027.36
6264640.2,5050115.2
2196531.33,1770690.08
924177.06,590194.08
3971524.8,2392089.72
391731.2,235943.68
859535.2,517706.78
464962.55,311510.21
2561208.93,2064667.68
143737.98,84837.69
768180.27,532641.33
2092574.4,1808862.4
1347367.84,841418.76
2205674,1328499.85
150291.3,95978.4
1045478.16,667658.88
400145.85,268085.07
1303643.52,832527.36
418805.2,238435.96
344076.4,207240.71
711786.57,493539.03
4506144.61,3388627.22
642806.45,445709.55
227083.84,74475.52
291888.3,166179.09
541482.4,177587.2
2528733.68,1901611.36
659832.64,216401.92
1253674.52,942765.04
5529424.11,4457435.36
786630.36,464288.58
1229090.68,725439.54
440606.43,305507.97
291121.92,95477.76
1823720.32,1138896.48
351007.36,115118.08
1497290.3,852443.69
573285.9,326385.57
794789.22,507564.96
1086431.12,641238.36
26590.5,19722
2788022.44,2096596.88
1178117.2,735723.3
2102932,1266617.3
4830675.78,3894153.28
174166.63,120763.77
73654.72,24156.16
758980.11,656077.31
960491.1,613384.8
406874.6,231643.58
1339859.82,790818.21
272324.36,188824.44
391813.62,271675.98
3807557.25,3291327.25
189752.55,127128.21
385847.33,267539.07
2100188.56,1311548.34
2191323.52,1368461.28
206648.48,67773.44
139659.84,45803.52
293638.36,173312.58
3988235.36,2999158.72
1962082.08,1225302.12
1281162.96,756173.88
765169.15,575408.3
307855.6,206253.52
317725.2,212865.84
484329.72,418664.12
11709.15,8684.6
259029.55,173541.61
462691.52,151746.56
2145310.65,1854448.65
4915984.29,3962923.04
895221.76,293601.28
613388.64,201169.92
444692.93,308341.47
49812.87,36945.88
1092690.72,358364.16
1568440.32,979476.48
357203.6,239315.12
2537227.92,1584475.38
2708016.8,1631066.02
173941.2,111081.6
4450009.93,3346413.86
1700420.08,1061896.62
912873.6,549833.04
2495479.35,2157141.35
3560994,2144822.85
125712.96,74198.88
764563.6,477462.9
1188740.3,676778.69
596629,413691
72008.94,53408.56
644803.08,411781.44
286930.15,192234.13
4125419.2,2484781.88
683895.12,427086.18
51910.3,34778.26
887516,534559.9
2029230.5,1155290.15
110591.36,36270.08
5803583.52,4678443.52
2307731.2,1441156.8
318747,221013
1225064.82,782345.76
2000132.11,1504102.22
261288.48,85693.44
1045783.32,667853.76
1393010.52,822189.06
1319511.84,842661.12
604393.35,419074.65
830822.3,473007.29
3950577.96,3414957.16
244783,139360.9
1023297.92,335605.76
512563.09,385448.18
352092.84,244134.36
3964177.64,2981067.28
556310.66,328348.23
192147.23,133231.17
1401752.46,895181.28
1249019.88,797643.84
595466.72,195292.16
38280.99,28392.76
6063416.31,4887902.56
356799.2,117017.6
38877.3,22133.79
146107.36,47918.08
816891.35,566416.65
4331057.87,3256961.74
256959.12,178170.48
6097930.44,4915725.44
535331.5,371188.5
480169.26,306643.68
786896.44,545618.76
538593.76,317891.28
1809908.1,1564520.1
5584125.75,4501532
1018420.7,579811.61
1380543.84,881637.12
5697670.02,4284656.04
660214.94,457780.26
2883557.88,2324522.88
581476,350228.9
42647.43,31631.32
4656505.36,3501698.72
514194.6,328372.8
871363.36,514300.08
632426.74,438512.46
26477.1,17738.82
579383.97,401733.63
1119479.46,714917.28
364776.64,119633.92
2708382.39,2183308.64
98242.72,32220.16
1128039.76,848287.52
1706802.08,1065882.12
2009634.06,1620026.56
9153.76,6347.04
1757106.8,1058323.27
1304483.88,1127621.48
24724.5,18338
26048.4,20998.4
4068285.27,3516705.67
5259284.9,3954989.8
387334.35,259501.77
923743.76,545216.28
988954.72,617593.08
2671407.48,2309217.08
234355.55,157010.81
2199944.84,1654361.68
1351910.21,1016638.42
584041.46,344715.63
77336.37,57359.88
591888.66,410404.14
446172.35,298921.37
856419.54,505479.87
1542004.4,928764.91
486213.36,286975.08
62918.7,42153.54
1060125.84,677013.12
282991.8,189595.56
1620517.44,1011998.16
473760.9,302551.2
499089.18,318726.24
139458.12,89060.16
544001.68,339724.02
2514.85,1684.87
1075424.48,352701.44
174995.6,117241.52
3787437.36,3053167.36
4872353.22,3927750.72
215281.6,70604.8
784526.27,543975.33
1146275.13,990862.73
297010.56,256741.76
1268996.88,792476.82
187902,125888.4
3436715.94,2970764.74
3276888.72,2641598.72
634122.48,404960.64
911124.8,548779.72
606027.95,420208.05
890312.74,525484.47
745188.22,439828.41
758617.86,526010.94
1200670.9,683571.07
674844.61,467924.19
254403.84,83435.52
564599.07,455140.32
2227062.72,1390780.08
72568.74,53823.76
298876.4,176404.2
328352.16,209690.88
211933.62,135344.16
6452146.85,4852023.7
1384383.16,817096.98
2156860.72,1346939.58
747339.12,518190.48
436540,292468
416516.1,279052.62
47312.43,35091.32
3080640.78,2662966.38
1123988.46,906080.96
61857.9,45879.6
801022.4,262707.2
55801.2,37385.04
1113111.2,670438.18
858175.84,281451.52
360197.53,270869.06
288353.65,193187.83
569821.56,395103.24
5054040.81,4074214.56
93.3,69.2
1116733.02,713163.36
34532.48,11325.44
136080.45,94355.55
161124.48,102896.64
32499.54,20754.72
374475.4,250886.68
3176602.38,2560754.88
3792369.21,3278198.41
15016.1,8549.03
771840.6,455559.3
1185686.4,714150.96
5939686.41,4788160.16
337201.8,215342.4
65170.05,48336.2
98941.7,56329.91
1727224.48,1078635.72
1262044.98,1017372.48
997507.84,327147.52
538593.76,317891.28
1114778.16,657969.48
216799.05,145248.51
2951974.4,1778004.16
1454504.7,828084.81
3904033.34,2935838.68
442567.95,306868.05
564977.6,185292.8
4355115.59,3275053.18
3453442.8,2080043.67
6541695.03,4919364.06
792208.89,549302.31
1101066.82,649876.71
3811072.4,2295447.61
462796.24,273153.72
1438502.8,898331.7
879161.8,500528.14
550966.38,351855.84
56607.18,36150.24
3632257.6,2187745.64
2089732.89,1684596.64
1215687.46,717528.63
4690665.63,3781286.88
465877.44,274972.32
1427674.02,842648.31
326076.4,218460.88
82225.29,60985.96
3406172.19,2561446.38
1595820.6,908539.38
894729.12,571388.16
42009.22,29128.38
6406603.98,5164556.48
1020098.88,637042.32
1688.73,1252.52
622537.41,431655.39
390452.22,249348.96
30723.69,22787.56
3344614.56,2696194.56
444284.28,308058.12
1763671.8,1004101.14
245579.36,153362.04
493649.2,342286.8
6203550.41,4665078.82
2081267.16,1677772.16
976253.46,843892.66
1252071.48,799592.64
1954284,1177085.1
442910.8,276593.7
680065.92,424694.88
567778.31,393686.49
2758732,1661612.3
4156023.2,2503214.98
4893072.94,3679597.88
359433.75,240809.25
29357.2,18333.3
464609.6,290144.4
175066.56,57415.68
2362191.6,1422771.99
56845.1,38084.42
608794.2,388785.6
531387.36,428367.36
3739899.03,3014845.28
1243468.88,776534.82
202626.24,129400.32
70712.56,44159.34
185434.6,124235.32
526913.31,365351.49
3999505.6,2408942.84
3539157.92,2661451.84
247214.5,165625.9
188894.04,120630.72
1206672,726790.8
97095.24,67323.96
3315955.74,2493603.48
1163566.24,726636.36
1909239.12,1192302.18
832978.64,520187.46
1305812.56,770722.68
16019.61,11881.64
1314629.28,839543.04
1405959.5,800446.85
465618,280446.45
1225217.4,782443.2
70463.25,47208.15
67325.28,49934.72
5236379.61,4221203.36
417892.15,279974.53
588958.44,509107.24
6328458.78,5101561.28
2061835.2,1241864.28
1428606.54,912330.72
559053.12,357020.16
1986033.5,1130697.05
699829.12,229519.36
547383.52,179522.56
740520,421596
360192.28,212594.34
5480583.36,4418063.36
161429.64,103091.52
4243935.57,3421164.32
474658.86,280155.33
56595.78,41976.72
1837714.62,1481437.12
1589649.6,905026.08
4685455.95,3777087.2
381352.18,264422.22
458832.22,318145.38
1656678.24,1335498.24
1092035.04,358149.12
6366608.29,4787698.58
3171609.42,2385054.84
4088947.59,3296223.84
554701.51,384619.29
487437.72,337979.88
604427.68,198231.04
1790923.05,1548109.05
594678.7,338565.01
6206223.49,4667088.98
1434453.2,863985.73
267625.32,170909.76
1525554.24,1318719.04
1227896.8,766810.2
680867,387634.1
2752604.13,2069962.26
1091577.28,681679.92
2002926.88,1250809.32
141594.24,90424.32
1368522.1,779132.83
8635.9,5785.78
2476608.62,1862413.24
944254.5,761192
3039848.28,2450513.28
1024036.82,604411.71
5016270.63,4043766.88
1735.38,1287.12
530368.08,338701.44
734180.59,509066.61
793409,468289.5
1034052.39,893855.19
685714.7,475461.3
382060.32,243989.76
148620.8,48742.4
547837.36,323347.08
720635.34,460209.12
388385.26,229234.53
179656.32,58920.96
2250037.92,1405127.88
369445.7,247516.94
40566.84,30088.16
878775.05,660840.1
2363670.99,1777483.98
738525.04,461202.06
502751.1,321064.8
3799783.22,2857442.44
2030204.26,1526716.52
49971.48,37063.52
43636.41,32364.84
3274.05,2193.51
1149398.8,692294.57
23155.6,15513.52
580719.48,370856.64
1068430.56,350407.68
1174399.38,693159.39
1573920,947988
4005610.38,3012224.76
18795.32,11093.46
2169831.72,1749166.72
924.36,545.58
1347952.1,767421.83
304439.2,203964.64
3388128.9,2547877.8
410121.14,284370.06
7426.68,5508.32
324713.29,225149.91
1255126.82,740806.71
812103.6,462350.28
621786.16,366993.48
885714.4,290483.2
3323649.42,2873027.82
433821.3,246984.99
1059207.95,796525.9
1739874.36,1503981.56
4038752.97,3491177.37
228424.3,153037.06
5701994.76,4596549.76
1510249.4,859821.62
3605893.83,3117005.43
602677.02,417884.58
93980.8,30822.4
335817.44,110136.32
16936.38,10815.84
2152904.67,1861013.07
819959.36,512057.04
4429961.83,3331337.66
4040440.53,3492636.13
362044.64,118737.92
10468.26,7764.24
683129.7,388922.31
107237,71845.4
4889731.59,3677085.18
1511152.32,965045.76
78969.12,58570.88
1516646.8,913491.77
373749.56,220596.18
231081.5,154817.3
68743.44,50986.56
696339.6,482828.4
813337.8,463052.94
890803.91,669885.82
2256267.72,1950362.12
419505.38,247602.39
1483714.1,844714.43
2998170.84,2416915.84
1586769.8,903386.54
113686.43,78827.97
614200.95,425875.05
1540137.82,909027.21
1506706.8,889295.4
6573771.99,4943485.98
18905.44,6200.32
230887.25,160092.75
1056697.54,623688.87
368710.72,120924.16
23725,15895
3543454.11,3063031.31
656603.72,387543.66
1866862.64,1165838.46
1664857.6,1002760.64
888390.4,535086.56
596792.46,413804.34
4656505.36,3501698.72
591095.52,193858.56
428758.2,287254.44
199045.52,117481.56
1952892,1219563
29229.2,19582.64
720940.5,460404
168728.32,55336.96
2043035.6,1230541.09
225007.9,150748.18
679404.6,401001.3
693414.7,394777.81
1412909.61,1221346.81
147000.1,98485.42
1436113.56,1241404.76
880062.54,760743.34
2294967.2,1433185.8
205288.6,116875.78
2961667.8,2560123.8
462025.94,272699.07
3020614.8,1819346.97
410237.12,134543.36
62289.6,20428.8
952284.75,716119.5
617267.04,385477.56
1373664.6,782060.58
87394.11,64819.64
408304.08,260749.44
